Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     209/832         std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>::_M_head(std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>&) [70]
                0.00    0.00     414/832         std::_Tuple_impl<1ul, double&>::_M_head(std::_Tuple_impl<1ul, double&>&) [253]
[222]    0.0    0.00    0.00     832         std::_Head_base<1ul, double&, false>::_M_head(std::_Head_base<1ul, double&, false>&) [222]
-----------------------------------------------
                0.00    0.00     209/832         std::_Tuple_impl<1ul, double&, double&, double&, double&>::_Tuple_impl(double&, double&, double&, double&) [277]
                0.00    0.00     209/832         std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>::_Tuple_impl(double&, double&, double&, double&, double&, double&, double&, double&) [58]
                0.00    0.00     414/832         std::_Tuple_impl<1ul, double&>::_Tuple_impl(double&) [254]
[223]    0.0    0.00    0.00     832         std::_Head_base<1ul, double&, false>::_Head_base(double&) [223]
-----------------------------------------------
                0.00    0.00     208/830         std::_Tuple_impl<0ul, double, double, double, double, double>::_M_head(std::_Tuple_impl<0ul, double, double, double, double, double>&) [320]
                0.00    0.00     208/830         std::_Tuple_impl<0ul, double, double, double, double, double, double, double, double, double>::_M_head(std::_Tuple_impl<0ul, double, double, double, double, double, double, double, double, double>&) [321]
                0.00    0.00     414/830         std::_Tuple_impl<0ul, double, double>::_M_head(std::_Tuple_impl<0ul, double, double>&) [252]
[224]    0.0    0.00    0.00     830         std::_Head_base<0ul, double, false>::_M_head(std::_Head_base<0ul, double, false>&) [224]
-----------------------------------------------
                0.00    0.00     208/830         std::_Tuple_impl<1ul, double, double, double, double>::_M_head(std::_Tuple_impl<1ul, double, double, double, double>&) [322]
                0.00    0.00     208/830         std::_Tuple_impl<1ul, double, double, double, double, double, double, double, double>::_M_head(std::_Tuple_impl<1ul, double, double, double, double, double, double, double, double>&) [323]
                0.00    0.00     414/830         std::_Tuple_impl<1ul, double>::_M_head(std::_Tuple_impl<1ul, double>&) [255]
[225]    0.0    0.00    0.00     830         std::_Head_base<1ul, double, false>::_M_head(std::_Head_base<1ul, double, false>&) [225]
-----------------------------------------------
                0.00    0.00     208/830         std::_Tuple_impl<1ul, double, double, double, double>::_Tuple_impl<double&, double&, double&, double&>(std::_Tuple_impl<1ul, double&, double&, double&, double&>&&) [90]
                0.00    0.00     208/830         std::_Tuple_impl<1ul, double, double, double, double, double, double, double, double>::_Tuple_impl<double&, double&, double&, double&, double&, double&, double&, double&>(std::_Tuple_impl<1ul, double&, double&, double&, double&, double&, double&, double&, double&>&&) [47]
                0.00    0.00     414/830         std::_Tuple_impl<1ul, double>::_Tuple_impl<double&>(std::_Tuple_impl<1ul, double&>&&) [256]
[226]    0.0    0.00    0.00     830         std::_Head_base<1ul, double, false>::_Head_base<double&>(double&) [226]
                0.00    0.00     830/7480        double& std::forward<double&>(std::remove_reference<double&>::type&) [218]
-----------------------------------------------
                0.00    0.00     144/729         std::_Tuple_impl<0ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>::_M_head(std::_Tuple_impl<0ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&) [390]
                0.00    0.00     585/729         std::_Tuple_impl<0ul, Matrix&, Matrix&>::_M_head(std::_Tuple_impl<0ul, Matrix&, Matrix&>&) [231]
[227]    0.0    0.00    0.00     729         std::_Head_base<0ul, Matrix&, false>::_M_head(std::_Head_base<0ul, Matrix&, false>&) [227]
-----------------------------------------------
                0.00    0.00     144/729         std::_Tuple_impl<0ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>::_Tuple_impl(Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&) [391]
                0.00    0.00     585/729         std::_Tuple_impl<0ul, Matrix&, Matrix&>::_Tuple_impl(Matrix&, Matrix&) [67]
[228]    0.0    0.00    0.00     729         std::_Head_base<0ul, Matrix&, false>::_Head_base(Matrix&) [228]
-----------------------------------------------
                0.00    0.00     144/729         std::_Tuple_impl<1ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>::_M_head(std::_Tuple_impl<1ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>&) [394]
                0.00    0.00     585/729         std::_Tuple_impl<1ul, Matrix&>::_M_head(std::_Tuple_impl<1ul, Matrix&>&) [232]
[229]    0.0    0.00    0.00     729         std::_Head_base<1ul, Matrix&, false>::_M_head(std::_Head_base<1ul, Matrix&, false>&) [229]
-----------------------------------------------
                0.00    0.00     144/729         std::_Tuple_impl<1ul, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&>::_Tuple_impl(Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&, Matrix&) [395]
                0.00    0.00     585/729         std::_Tuple_impl<1ul, Matrix&>::_Tuple_impl(Matrix&) [84]
[230]    0.0    0.00    0.00     729         std::_Head_base<1ul, Matrix&, false>::_Head_base(Matrix&) [230]
-----------------------------------------------
                0.00    0.00     585/585         Matrix& std::__get_helper<0ul, Matrix&, Matrix&>(std::_Tuple_impl<0ul, Matrix&, Matrix&>&) [233]
[231]    0.0    0.00    0.00     585         std::_Tuple_impl<0ul, Matrix&, Matrix&>::_M_head(std::_Tuple_impl<0ul, Matrix&, Matrix&>&) [231]
                0.00    0.00     585/729         std::_Head_base<0ul, Matrix&, false>::_M_head(std::_Head_base<0ul, Matrix&, false>&) [227]
-----------------------------------------------
                0.00    0.00     585/585         Matrix& std::__get_helper<1ul, Matrix&>(std::_Tuple_impl<1ul, Matrix&>&) [234]
[232]    0.0    0.00    0.00     585         std::_Tuple_impl<1ul, Matrix&>::_M_head(std::_Tuple_impl<1ul, Matrix&>&) [232]
                0.00    0.00     585/729         std::_Head_base<1ul, Matrix&, false>::_M_head(std::_Head_base<1ul, Matrix&, false>&) [229]
-----------------------------------------------
                0.00    0.00     585/585         std::tuple_element<0ul, std::tuple<Matrix&, Matrix&> >::type&& std::get<0ul, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&>&&) [69]
[233]    0.0    0.00    0.00     585         Matrix& std::__get_helper<0ul, Matrix&, Matrix&>(std::_Tuple_impl<0ul, Matrix&, Matrix&>&) [233]
                0.00    0.00     585/585         std::_Tuple_impl<0ul, Matrix&, Matrix&>::_M_head(std::_Tuple_impl<0ul, Matrix&, Matrix&>&) [231]
-----------------------------------------------
                0.00    0.00     585/585         std::tuple_element<1ul, std::tuple<Matrix&, Matrix&> >::type&& std::get<1ul, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&>&&) [235]
[234]    0.0    0.00    0.00     585         Matrix& std::__get_helper<1ul, Matrix&>(std::_Tuple_impl<1ul, Matrix&>&) [234]
                0.00    0.00     585/585         std::_Tuple_impl<1ul, Matrix&>::_M_head(std::_Tuple_impl<1ul, Matrix&>&) [232]
-----------------------------------------------
                0.00    0.00     585/585         AccelHarmonic(Matrix&, Matrix&, int, int) [10]
[235]    0.0    0.00    0.00     585         std::tuple_element<1ul, std::tuple<Matrix&, Matrix&> >::type&& std::get<1ul, Matrix&, Matrix&>(std::tuple<Matrix&, Matrix&>&&) [235]
                0.00    0.00     585/585         Matrix& std::__get_helper<1ul, Matrix&>(std::_Tuple_impl<1ul, Matrix&>&) [234]
                0.00    0.00     585/2754        Matrix& std::forward<Matrix&>(std::remove_reference<Matrix&>::type&) [219]
-----------------------------------------------
                0.00    0.00     209/418         std::_Tuple_impl<2ul, double&, double&, double&>::_M_head(std::_Tuple_impl<2ul, double&, double&, double&>&) [85]
                0.00    0.00     209/418         std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>::_M_head(std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>&) [71]
[236]    0.0    0.00    0.00     418         std::_Head_base<2ul, double&, false>::_M_head(std::_Head_base<2ul, double&, false>&) [236]
-----------------------------------------------
                0.00    0.00     209/418         std::_Tuple_impl<2ul, double&, double&, double&>::_Tuple_impl(double&, double&, double&) [280]
                0.00    0.00     209/418         std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>::_Tuple_impl(double&, double&, double&, double&, double&, double&, double&) [281]
[237]    0.0    0.00    0.00     418         std::_Head_base<2ul, double&, false>::_Head_base(double&) [237]
-----------------------------------------------
                0.00    0.00     209/418         std::_Tuple_impl<3ul, double&, double&>::_M_head(std::_Tuple_impl<3ul, double&, double&>&) [282]
                0.00    0.00     209/418         std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>::_M_head(std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>&) [285]
[238]    0.0    0.00    0.00     418         std::_Head_base<3ul, double&, false>::_M_head(std::_Head_base<3ul, double&, false>&) [238]
-----------------------------------------------
                0.00    0.00     209/418         std::_Tuple_impl<3ul, double&, double&>::_Tuple_impl(double&, double&) [284]
                0.00    0.00     209/418         std::_Tuple_impl<3ul, double&, double&, double&, double&, double&, double&>::_Tuple_impl(double&, double&, double&, double&, double&, double&) [287]
[239]    0.0    0.00    0.00     418         std::_Head_base<3ul, double&, false>::_Head_base(double&) [239]
-----------------------------------------------
                0.00    0.00     209/418         std::_Tuple_impl<4ul, double&>::_M_head(std::_Tuple_impl<4ul, double&>&) [288]
                0.00    0.00     209/418         std::_Tuple_impl<4ul, double&, double&, double&, double&, double&>::_M_head(std::_Tuple_impl<4ul, double&, double&, double&, double&, double&>&) [290]
[240]    0.0    0.00    0.00     418         std::_Head_base<4ul, double&, false>::_M_head(std::_Head_base<4ul, double&, false>&) [240]
-----------------------------------------------
                0.00    0.00     209/418         std::_Tuple_impl<4ul, double&>::_Tuple_impl(double&) [289]
                0.00    0.00     209/418         std::_Tuple_impl<4ul, double&, double&, double&, double&, double&>::_Tuple_impl(double&, double&, double&, double&, double&) [291]
[241]    0.0    0.00    0.00     418         std::_Head_base<4ul, double&, false>::_Head_base(double&) [241]
-----------------------------------------------
                0.00    0.00     208/416         std::_Tuple_impl<2ul, double, double, double>::_M_head(std::_Tuple_impl<2ul, double, double, double>&) [324]
                0.00    0.00     208/416         std::_Tuple_impl<2ul, double, double, double, double, double, double, double>::_M_head(std::_Tuple_impl<2ul, double, double, double, double, double, double, double>&) [325]
[242]    0.0    0.00    0.00     416         std::_Head_base<2ul, double, false>::_M_head(std::_Head_base<2ul, double, false>&) [242]
-----------------------------------------------
                0.00    0.00     208/416         std::_Tuple_impl<2ul, double, double, double>::_Tuple_impl<double&, double&, double&>(std::_Tuple_impl<2ul, double&, double&, double&>&&) [91]
                0.00    0.00     208/416         std::_Tuple_impl<2ul, double, double, double, double, double, double, double>::_Tuple_impl<double&, double&, double&, double&, double&, double&, double&>(std::_Tuple_impl<2ul, double&, double&, double&, double&, double&, double&, double&>&&) [53]
[243]    0.0    0.00    0.00     416         std::_Head_base<2ul, double, false>::_Head_base<double&>(double&) [243]
                0.00    0.00     416/7480        double& std::forward<double&>(std::remove_reference<double&>::type&) [218]
-----------------------------------------------
                0.00    0.00     208/416         std::_Tuple_impl<3ul, double, double>::_M_head(std::_Tuple_impl<3ul, double, double>&) [326]
                0.00    0.00     208/416         std::_Tuple_impl<3ul, double, double, double, double, double, double>::_M_head(std::_Tuple_impl<3ul, double, double, double, double, double, double>&) [328]
[244]    0.0    0.00    0.00     416         std::_Head_base<3ul, double, false>::_M_head(std::_Head_base<3ul, double, false>&) [244]
-----------------------------------------------
